states,words,logit_seq,reset_bool,ind_seq,state_list_sm
[[ 0.9466819  -0.21403156]],1,[[-5.251209   6.0476418]],0,1,[0.00001239 0.99998761]
[[ 0.19097394 -0.09505924]],0,[[-1.7576039  1.8415155]],1,0,[0.0266198 0.9733802]
[[ 0.5952175 -0.0485203]],1,[[-3.133312   3.7613618]],0,0,[0.00101214 0.99898786]
[[0.7590446  0.08427968]],1,[[-3.1809251  4.198054 ]],0,0,[0.00062385 0.99937615]
[[0.7659506 0.2885494]],1,[[-2.2938077  3.6212451]],0,0,[0.00269125 0.99730875]
[[0.5089415 0.5259726]],1,[[-0.22419292  1.6006866 ]],0,0,[0.1388494 0.8611506]
[[-0.23045298  0.7162885 ]],1,[[ 3.5247767 -2.7360806]],0,0,[0.99809403 0.00190597]
[[-0.70820266  0.78046906]],1,[[ 5.6840186 -5.3620915]],0,0,[0.99998405 0.00001595]
[[-0.84837365  0.68253535]],0,[[ 5.7949767 -5.7827353]],0,0,[0.99999063 0.00000937]
[[-0.89547366  0.61993563]],0,[[ 5.6993775 -5.835121 ]],0,0,[0.99999021 0.00000979]
[[-0.9099751  0.5694842]],0,[[ 5.530412 -5.757842]],0,0,[0.99998748 0.00001252]
[[-0.96353287  0.6114561 ]],1,[[ 5.9281116 -6.15642  ]],0,0,[0.99999435 0.00000565]
[[-0.96310496  0.62525827]],1,[[ 5.9882045 -6.1955914]],0,0,[0.99999489 0.00000511]
[[-0.9626049  0.6387489]],1,[[ 6.04662  -6.233462]],0,0,[0.99999536 0.00000464]
[[-0.9181216   0.56728953]],0,[[ 5.5525117 -5.7927666]],0,0,[0.99998817 0.00001183]
[[-0.9166201  0.5228711]],0,[[ 5.34784   -5.6520405]],0,1,[0.9999833 0.0000167]
[[ 0.19097394 -0.09505924]],0,[[-1.7576039  1.8415155]],1,0,[0.0266198 0.9733802]
[[ 0.5952175 -0.0485203]],1,[[-3.133312   3.7613618]],0,0,[0.00101214 0.99898786]
[[ 0.6567246  -0.29956844]],0,[[-4.497849  4.826824]],0,0,[0.00008919 0.99991081]
[[ 0.86175525 -0.16706671]],1,[[-4.7082486  5.474307 ]],0,0,[0.00003782 0.99996218]
[[ 0.80452347 -0.3907665 ]],0,[[-5.4851265  5.852961 ]],0,0,[0.00001191 0.99998809]
[[ 0.93021935 -0.20861988]],1,[[-5.1624827  5.9475656]],0,0,[0.00001496 0.99998504]
[[ 0.8333914 -0.406872 ]],0,[[-5.67032    6.0482707]],0,0,[0.00000814 0.99999186]
[[ 0.79727685 -0.3479421 ]],0,[[-5.265077   5.6877446]],0,0,[0.00001751 0.99998249]
[[ 0.955723   -0.19700135]],1,[[-5.210419   6.0426764]],0,0,[0.00001297 0.99998703]
[[0.960436   0.03163129]],1,[[-4.205676  5.381705]],0,0,[0.00006858 0.99993142]
[[0.948558  0.2869586]],1,[[-3.0164547  4.5562396]],0,0,[0.00051404 0.99948596]
[[0.7893843 0.5575792]],1,[[-1.181628   2.9346106]],0,0,[0.01604412 0.98395588]
[[-0.05481152  0.7713077 ]],1,[[ 3.082774 -2.006174]],0,0,[0.99387327 0.00612673]
[[-0.6742698  0.8472811]],1,[[ 5.8500633 -5.3894   ]],0,0,[0.99998686 0.00001314]
[[-0.8515759   0.86228794]],1,[[ 6.61198  -6.337584]],0,1,[0.99999762 0.00000238]
[[ 0.19097394 -0.09505924]],0,[[-1.7576039  1.8415155]],1,0,[0.0266198 0.9733802]
[[ 0.5952175 -0.0485203]],1,[[-3.133312   3.7613618]],0,0,[0.00101214 0.99898786]
[[ 0.6567246  -0.29956844]],0,[[-4.497849  4.826824]],0,0,[0.00008919 0.99991081]
[[ 0.72917616 -0.32051405]],0,[[-4.8754816  5.258656 ]],0,0,[0.0000397 0.9999603]
[[ 0.90918016 -0.18616804]],1,[[-4.979563  5.773124]],0,0,[0.00002139 0.99997861]
[[0.92929274 0.02635366]],1,[[-4.1072636  5.238868 ]],0,0,[0.00008729 0.99991271]
[[0.9136426  0.27141464]],1,[[-2.949207   4.4249454]],0,0,[0.00062686 0.99937314]
[[0.7302851  0.53644705]],1,[[-1.0446281  2.696862 ]],0,0,[0.02316919 0.97683081]
[[-0.07579408  0.7511443 ]],1,[[ 3.0747535 -2.0526528]],0,0,[0.99410305 0.00589695]
[[-0.63004804  0.48520914]],0,[[ 4.0563874 -4.0793657]],0,0,[0.99970721 0.00029279]
[[-0.79060876  0.50437766]],1,[[ 4.771313  -4.9547143]],0,0,[0.99994029 0.00005971]
[[-0.83712137  0.41909134]],0,[[ 4.5718822 -4.9361396]],0,0,[0.99992575 0.00007425]
[[-0.9059631   0.45250148]],1,[[ 4.9911532 -5.3869257]],0,0,[0.99996889 0.00003111]
[[-0.91919345  0.46358016]],1,[[ 5.092576 -5.487515]],0,0,[0.99997458 0.00002542]
[[-0.8809381  0.3948522]],0,[[ 4.635095  -5.0867286]],0,1,[0.99994004 0.00005996]
[[0.37828708 0.03854631]],1,[[-1.8936396  2.3954358]],1,0,[0.01353198 0.98646802]
[[ 0.46079347 -0.2005906 ]],0,[[-3.2871528  3.5321863]],0,0,[0.00109125 0.99890875]
[[ 0.63339484 -0.2709119 ]],0,[[-4.278186  4.622124]],0,0,[0.00013633 0.99986367]
[[ 0.86049944 -0.15992564]],1,[[-4.671369   5.4465156]],0,0,[0.00004035 0.99995965]
[[ 0.8041088  -0.39112368]],0,[[-5.4851003  5.8519187]],0,0,[0.00001192 0.99998808]
[[ 0.7839921  -0.34355426]],0,[[-5.193385   5.6069245]],0,0,[0.00002039 0.99997961]
[[ 0.8055159  -0.35754007]],0,[[-5.3403153  5.758471 ]],0,0,[0.00001513 0.99998487]
[[ 0.8090192 -0.3583365]],0,[[-5.357607  5.778703]],0,0,[0.00001457 0.99998543]
[[ 0.9566078  -0.19870423]],1,[[-5.2215075  6.0522857]],0,0,[0.0000127 0.9999873]
[[0.9616634  0.03004309]],1,[[-4.2175937  5.392716 ]],0,0,[0.00006703 0.99993297]
[[0.95076865 0.28553346]],1,[[-3.0314953  4.571771 ]],0,0,[0.00049857 0.99950143]
[[ 0.8292195 -0.3951257]],0,[[-5.601404   5.9918265]],0,0,[0.00000923 0.99999077]
[[ 0.7701114 -0.3357716]],0,[[-5.1041646  5.512897 ]],0,0,[0.00002449 0.99997551]
[[ 0.9369341  -0.19238389]],1,[[-5.1161323  5.9331293]],0,0,[0.0000159 0.9999841]
[[0.9459314  0.02968928]],1,[[-4.1575327  5.3136344]],0,1,[0.00007704 0.99992296]
[[ 0.19097394 -0.09505924]],0,[[-1.7576039  1.8415155]],1,0,[0.0266198 0.9733802]
[[ 0.5952175 -0.0485203]],1,[[-3.133312   3.7613618]],0,0,[0.00101214 0.99898786]
[[0.7590446  0.08427968]],1,[[-3.1809251  4.198054 ]],0,0,[0.00062385 0.99937615]
[[0.7659506 0.2885494]],1,[[-2.2938077  3.6212451]],0,0,[0.00269125 0.99730875]
[[ 0.5339503  -0.32148537]],0,[[-4.1148567  4.267057 ]],0,0,[0.00022892 0.99977108]
[[ 0.6547723 -0.2856419]],0,[[-4.4278727  4.775155 ]],0,0,[0.00010072 0.99989928]
[[ 0.87832665 -0.17836727]],1,[[-4.823756   5.5925803]],0,0,[0.00002994 0.99997006]
[[0.9128915  0.02408447]],1,[[-4.0531526  5.1621165]],0,0,[0.0000995 0.9999005]
[[0.9000317 0.2637403]],1,[[-2.9302197  4.3786016]],0,0,[0.00066916 0.99933084]
[[0.7172602  0.52620405]],1,[[-1.0394323  2.661199 ]],0,0,[0.02411216 0.97588784]
[[-0.06800099  0.74195576]],1,[[ 3.0030954 -1.985425 ]],0,0,[0.9932304 0.0067696]
[[-0.6685529  0.8222598]],1,[[ 5.7156835 -5.285314 ]],0,0,[0.99998332 0.00001668]
[[-0.8493212  0.8399108]],1,[[ 6.503    -6.259056]],0,0,[0.99999713 0.00000287]
[[-0.89582455  0.7692296 ]],0,[[ 6.368895  -6.2841916]],0,0,[0.9999968 0.0000032]
[[-0.91888744  0.7233017 ]],0,[[ 6.253721  -6.2640777]],0,1,[0.99999634 0.00000366]
[[0.37828708 0.03854631]],1,[[-1.8936396  2.3954358]],1,0,[0.01353198 0.98646802]
[[0.5871993  0.13628563]],1,[[-2.2748225  3.1668396]],0,0,[0.00431359 0.99568641]
[[0.6049225 0.3037602]],1,[[-1.5947621  2.7553728]],0,0,[0.01274065 0.98725935]
[[0.32383516 0.5073382 ]],1,[[0.41773146 0.71355623]],0,0,[0.42657847 0.57342153]
[[-0.31492218  0.66723937]],1,[[ 3.6362484 -3.0194285]],0,0,[0.99871496 0.00128504]
[[-0.6981505  0.4717982]],0,[[ 4.2632213 -4.386111 ]],0,0,[0.99982479 0.00017521]
[[-0.82417697  0.49333033]],1,[[ 4.8534064 -5.0926185]],0,0,[0.99995208 0.00004792]
[[-0.84799784  0.41303104]],0,[[ 4.587379  -4.9733896]],0,0,[0.99992957 0.00007043]
[[-0.9141955   0.44741553]],1,[[ 5.00065   -5.4136252]],0,0,[0.99997 0.00003]
[[-0.92396754  0.45825854]],1,[[ 5.0874667 -5.495891 ]],0,0,[0.99997467 0.00002533]
[[-0.9311678   0.46895564]],1,[[ 5.1635537 -5.5646186]],0,0,[0.99997808 0.00002192]
[[-0.9367534   0.47977087]],1,[[ 5.2338424 -5.625475 ]],0,0,[0.99998078 0.00001922]
[[-0.9411754  0.490741 ]],1,[[ 5.3002644 -5.6808677]],0,0,[0.99998298 0.00001702]
[[-0.8937046  0.4220308]],0,[[ 4.8067527 -5.2331896]],0,0,[0.99995638 0.00004362]
[[-0.95527965  0.46053904]],1,[[ 5.220366 -5.662232]],0,1,[0.99998122 0.00001878]
[[ 0.19097394 -0.09505924]],0,[[-1.7576039  1.8415155]],1,0,[0.0266198 0.9733802]
[[ 0.433297   -0.18470673]],0,[[-3.108325   3.3445272]],0,0,[0.00157354 0.99842646]
[[ 0.6242228  -0.26870605]],0,[[-4.232374  4.568792]],0,0,[0.00015053 0.99984947]
[[ 0.85575527 -0.15944634]],1,[[-4.650635  5.420912]],0,0,[0.00004226 0.99995774]
[[0.9005834  0.03668841]],1,[[-3.9485176  5.061656 ]],0,0,[0.00012215 0.99987785]
[[0.8862927 0.2745151]],1,[[-2.8281639  4.2763314]],0,0,[0.00082073 0.99917927]
[[0.6809581  0.53470373]],1,[[-0.85914713  2.4508061 ]],0,0,[0.03523131 0.96476869]
[[-0.11772429  0.74513626]],1,[[ 3.2121649 -2.2482517]],0,0,[0.99576622 0.00423378]
[[-0.6838059  0.8192012]],1,[[ 5.761762 -5.353852]],0,0,[0.99998512 0.00001488]
[[-0.84454674  0.72360927]],0,[[ 5.9638014 -5.8862967]],0,0,[0.99999286 0.00000714]
[[-0.8970748  0.6617288]],0,[[ 5.8926907 -5.9684896]],0,0,[0.99999294 0.00000706]
[[-0.94977695  0.7016459 ]],1,[[ 6.277841 -6.356553]],0,0,[0.99999674 0.00000326]
[[-0.91882545  0.6305763 ]],0,[[ 5.8385   -5.985958]],0,0,[0.99999268 0.00000732]
[[-0.92063105  0.5849286 ]],0,[[ 5.6412854 -5.858396 ]],0,0,[0.99998987 0.00001013]
[[-0.97287714  0.62814015]],1,[[ 6.039393 -6.254007]],0,1,[0.99999542 0.00000458]
[[0.37828708 0.03854631]],1,[[-1.8936396  2.3954358]],1,0,[0.01353198 0.98646802]
[[0.5871993  0.13628563]],1,[[-2.2748225  3.1668396]],0,0,[0.00431359 0.99568641]
[[0.6049225 0.3037602]],1,[[-1.5947621  2.7553728]],0,0,[0.01274065 0.98725935]
[[0.32383516 0.5073382 ]],1,[[0.41773146 0.71355623]],0,0,[0.42657847 0.57342153]
[[-0.31492218  0.66723937]],1,[[ 3.6362484 -3.0194285]],0,0,[0.99871496 0.00128504]
[[-0.6981505  0.4717982]],0,[[ 4.2632213 -4.386111 ]],0,0,[0.99982479 0.00017521]
[[-0.8061144   0.38289094]],0,[[ 4.2883754 -4.6697297]],0,0,[0.99987133 0.00012867]
[[-0.8768826   0.41270941]],1,[[ 4.699121 -5.119569]],0,0,[0.99994558 0.00005442]
[[-0.8545446   0.34469867]],0,[[ 4.3072205 -4.8020167]],0,0,[0.99988937 0.00011063]
[[-0.8649837   0.30500522]],0,[[ 4.170483  -4.7362742]],0,0,[0.99986455 0.00013545]
[[-0.9295528   0.33857292]],1,[[ 4.573717  -5.1657667]],0,0,[0.99994109 0.00005891]
[[-0.92251456  0.3464345 ]],1,[[ 4.581322  -5.1534667]],0,0,[0.99994082 0.00005918]
[[-0.8632986   0.28764412]],0,[[ 4.086183 -4.675677]],0,0,[0.99984343 0.00015657]
[[-0.9260389   0.32085633]],1,[[ 4.480661 -5.094788]],0,0,[0.99993059 0.00006941]
[[-0.860587    0.26471892]],0,[[ 3.9729602 -4.5931797]],0,1,[0.99980959 0.00019041]
[[ 0.19097394 -0.09505924]],0,[[-1.7576039  1.8415155]],1,0,[0.0266198 0.9733802]
[[ 0.5952175 -0.0485203]],1,[[-3.133312   3.7613618]],0,0,[0.00101214 0.99898786]
[[0.7590446  0.08427968]],1,[[-3.1809251  4.198054 ]],0,0,[0.00062385 0.99937615]
[[0.7659506 0.2885494]],1,[[-2.2938077  3.6212451]],0,0,[0.00269125 0.99730875]
[[0.5089415 0.5259726]],1,[[-0.22419292  1.6006866 ]],0,0,[0.1388494 0.8611506]
[[-0.23045298  0.7162885 ]],1,[[ 3.5247767 -2.7360806]],0,0,[0.99809403 0.00190597]
[[-0.70820266  0.78046906]],1,[[ 5.6840186 -5.3620915]],0,0,[0.99998405 0.00001595]
[[-0.8601569   0.79904044]],1,[[ 6.362549  -6.1918077]],0,0,[0.99999647 0.00000353]
[[-0.9126536   0.81280565]],1,[[ 6.6298556 -6.5004745]],0,0,[0.99999802 0.00000198]
[[-0.91417444  0.7453596 ]],0,[[ 6.3339705 -6.306154 ]],0,0,[0.99999676 0.00000324]
[[-0.92494756  0.7016961 ]],0,[[ 6.1807747 -6.230219 ]],0,0,[0.99999593 0.00000407]
[[-0.9687084  0.7445562]],1,[[ 6.54406  -6.581551]],0,0,[0.99999801 0.00000199]
[[-0.9294737  0.6771457]],0,[[ 6.0886383 -6.1797233]],0,0,[0.9999953 0.0000047]
[[-0.97330946  0.7196877 ]],1,[[ 6.4507947 -6.530484 ]],0,0,[0.9999977 0.0000023]
[[-0.9294592   0.65134704]],0,[[ 5.973123 -6.102357]],0,1,[0.9999943 0.0000057]
[[0.37828708 0.03854631]],1,[[-1.8936396  2.3954358]],1,0,[0.01353198 0.98646802]
[[0.5871993  0.13628563]],1,[[-2.2748225  3.1668396]],0,0,[0.00431359 0.99568641]
[[0.6049225 0.3037602]],1,[[-1.5947621  2.7553728]],0,0,[0.01274065 0.98725935]
[[0.32383516 0.5073382 ]],1,[[0.41773146 0.71355623]],0,0,[0.42657847 0.57342153]
[[-0.25741166  0.029427  ]],0,[[ 0.5564675 -0.8155852]],0,0,[0.7977116 0.2022884]
[[-0.09491992 -0.03270456]],0,[[-0.3582998   0.19831678]],0,0,[0.36433068 0.63566932]
[[ 0.13028532 -0.09706766]],0,[[-1.5287902  1.5383761]],0,0,[0.04448211 0.95551789]
[[ 0.55853426 -0.05973272]],1,[[-3.039752  3.608084]],0,0,[0.00129515 0.99870485]
[[0.74754554 0.06209223]],1,[[-3.235164   4.2059493]],0,0,[0.00058629 0.99941371]
[[0.77450347 0.25859705]],1,[[-2.4613683  3.7545514]],0,0,[0.0019934 0.9980066]
[[0.5718117  0.49521878]],1,[[-0.60817724  2.0130944 ]],0,0,[0.0677819 0.9322181]
[[-0.12965164  0.69790584]],1,[[ 3.0475283 -2.1675096]],0,0,[0.99459514 0.00540486]
[[-0.63496685  0.43896094]],0,[[ 3.8686845 -3.9658637]],0,0,[0.99960434 0.00039566]
[[-0.77528656  0.45675915]],1,[[ 4.4981656 -4.7339964]],0,0,[0.99990217 0.00009783]
[[-0.84507453  0.47004992]],1,[[ 4.8311033 -5.1293254]],0,1,[0.99995277 0.00004723]
[[ 0.19097394 -0.09505924]],0,[[-1.7576039  1.8415155]],1,0,[0.0266198 0.9733802]
[[ 0.5952175 -0.0485203]],1,[[-3.133312   3.7613618]],0,0,[0.00101214 0.99898786]
[[ 0.6567246  -0.29956844]],0,[[-4.497849  4.826824]],0,0,[0.00008919 0.99991081]
[[ 0.72917616 -0.32051405]],0,[[-4.8754816  5.258656 ]],0,0,[0.0000397 0.9999603]
[[ 0.7763775 -0.3454536]],0,[[-5.172048  5.573825]],0,0,[0.00002153 0.99997847]
[[ 0.933277  -0.1956707]],1,[[-5.1165123  5.9243464]],0,0,[0.00001603 0.99998397]
[[ 0.835997  -0.4097574]],0,[[-5.693443   6.0701885]],0,0,[0.00000778 0.99999222]
[[ 0.7967755  -0.34740397]],0,[[-5.2607045  5.6835785]],0,0,[0.00001766 0.99998234]
[[ 0.95579976 -0.19686669]],1,[[-5.210118  6.042664]],0,0,[0.00001297 0.99998703]
[[0.96048665 0.03180688]],1,[[-4.2050886  5.381437 ]],0,0,[0.00006864 0.99993136]
[[0.9486085  0.28717282]],1,[[-3.0156941  4.5558553]],0,0,[0.00051463 0.99948537]
[[0.78928864 0.5577946 ]],1,[[-1.1802895  2.9334779]],0,0,[0.01608318 0.98391682]
[[-0.05534918  0.7714563 ]],1,[[ 3.0855458 -2.0093582]],0,0,[0.99390943 0.00609057]
[[-0.674461    0.84734154]],1,[[ 5.8510833 -5.3905554]],0,0,[0.99998688 0.00001312]
[[-0.8516328   0.86233443]],1,[[ 6.6124105 -6.338012 ]],0,1,[0.99999762 0.00000238]
[[ 0.19097394 -0.09505924]],0,[[-1.7576039  1.8415155]],1,0,[0.0266198 0.9733802]
[[ 0.5952175 -0.0485203]],1,[[-3.133312   3.7613618]],0,0,[0.00101214 0.99898786]
[[0.7590446  0.08427968]],1,[[-3.1809251  4.198054 ]],0,0,[0.00062385 0.99937615]
[[ 0.70867825 -0.3614102 ]],0,[[-4.978187   5.2767606]],0,0,[0.00003518 0.99996482]
[[ 0.87638897 -0.19716999]],1,[[-4.900312   5.6390424]],0,0,[0.00002647 0.99997353]
[[ 0.80910647 -0.39159623]],0,[[-5.506798   5.8787932]],0,0,[0.00001136 0.99998864]
[[ 0.9349147  -0.20995407]],1,[[-5.186852  5.975482]],0,0,[0.0000142 0.9999858]
[[ 0.83554316 -0.4081088 ]],0,[[-5.6842866  6.0629373]],0,0,[0.00000791 0.99999209]
[[ 0.94959646 -0.21487097]],1,[[-5.266386  6.065004]],0,0,[0.00001199 0.99998801]
[[0.9574514  0.00981009]],1,[[-4.291639  5.431877]],0,0,[0.00005986 0.99994014]
[[0.9476146  0.26129022]],1,[[-3.1276333  4.628336 ]],0,0,[0.000428 0.999572]
[[0.8138449 0.5321957]],1,[[-1.3910747  3.1352649]],0,0,[0.01070439 0.98929561]
[[0.02801654 0.7543759 ]],1,[[ 2.682445  -1.5335081]],0,0,[0.98545639 0.01454361]
[[-0.64557904  0.8428709 ]],1,[[ 5.7179046 -5.2300324]],0,0,[0.99998241 0.00001759]
[[-0.83520156  0.7469493 ]],0,[[ 6.031638  -5.9086175]],0,1,[0.99999348 0.00000652]
[[0.37828708 0.03854631]],1,[[-1.8936396  2.3954358]],1,0,[0.01353198 0.98646802]
[[ 0.46079347 -0.2005906 ]],0,[[-3.2871528  3.5321863]],0,0,[0.00109125 0.99890875]
[[ 0.63339484 -0.2709119 ]],0,[[-4.278186  4.622124]],0,0,[0.00013633 0.99986367]
[[ 0.7323164  -0.32406816]],0,[[-4.903692   5.2853007]],0,0,[0.00003758 0.99996242]
[[ 0.7751226 -0.3448363]],0,[[-5.164368   5.5655828]],0,0,[0.00002188 0.99997812]
[[ 0.7950711  -0.35321367]],0,[[-5.2800264  5.6923018]],0,0,[0.00001717 0.99998283]
[[ 0.80474293 -0.3568644 ]],0,[[-5.3342624  5.752509 ]],0,0,[0.00001531 0.99998469]
[[ 0.80963725 -0.35856023]],0,[[-5.3610296  5.782522 ]],0,0,[0.00001447 0.99998553]
[[ 0.8122373  -0.35940343]],0,[[-5.3749914  5.7982936]],0,0,[0.00001404 0.99998596]
[[ 0.8136848  -0.35984766]],0,[[-5.382652   5.8069983]],0,0,[0.00001382 0.99998618]
[[ 0.81452733 -0.36009455]],0,[[-5.387058  5.81203 ]],0,0,[0.00001369 0.99998631]
[[ 0.96190584 -0.19853476]],1,[[-5.241509   6.0787663]],0,0,[0.00001212 0.99998788]
[[ 0.8517865  -0.41843706]],0,[[-5.794157   6.1766267]],0,0,[0.00000633 0.99999367]
[[ 0.959132  -0.2164205]],1,[[-5.3106847  6.1182218]],0,0,[0.00001088 0.99998912]
[[0.96720874 0.01157313]],1,[[-4.321982   5.4763002]],0,1,[0.00005554 0.99994446]
[[ 0.19097394 -0.09505924]],0,[[-1.7576039  1.8415155]],1,0,[0.0266198 0.9733802]
[[ 0.433297   -0.18470673]],0,[[-3.108325   3.3445272]],0,0,[0.00157354 0.99842646]
[[ 0.75892013 -0.11186267]],1,[[-4.058243   4.7850595]],0,0,[0.00014432 0.99985568]
[[ 0.7555594  -0.36044872]],0,[[-5.157583   5.5126996]],0,0,[0.00002322 0.99997678]
[[ 0.9055689  -0.19570011]],1,[[-5.0080724  5.7832856]],0,0,[0.00002058 0.99997942]
[[ 0.82279676 -0.40106755]],0,[[-5.602829  5.97691 ]],0,0,[0.00000935 0.99999065]
[[ 0.94132584 -0.21269427]],1,[[-5.224237   6.0163507]],0,0,[0.00001313 0.99998687]
[[0.95107716 0.009111  ]],1,[[-4.2697906  5.4015   ]],0,0,[0.00006306 0.99993694]
[[0.9396897 0.2584949]],1,[[-3.1090903  4.59634  ]],0,0,[0.00045017 0.99954983]
[[ 0.81749177 -0.40014705]],0,[[-5.5779223  5.947128 ]],0,0,[0.00000988 0.99999012]
[[ 0.91044486 -0.18831998]],1,[[-4.9941497  5.7860136]],0,0,[0.00002081 0.99997919]
[[0.9318341  0.02331955]],1,[[-4.1308007  5.2609043]],0,0,[0.00008341 0.99991659]
[[ 0.85189    -0.43055475]],0,[[-5.8487935  6.2134585]],0,0,[0.00000577 0.99999423]
[[ 0.78428555 -0.33941206]],0,[[-5.1759973  5.5960093]],0,0,[0.00002098 0.99997902]
[[ 0.95000887 -0.19475783]],1,[[-5.1779885  6.0068464]],0,1,[0.00001388 0.99998612]
[[ 0.19097394 -0.09505924]],0,[[-1.7576039  1.8415155]],1,0,[0.0266198 0.9733802]
[[ 0.433297   -0.18470673]],0,[[-3.108325   3.3445272]],0,0,[0.00157354 0.99842646]
[[ 0.6242228  -0.26870605]],0,[[-4.232374  4.568792]],0,0,[0.00015053 0.99984947]
[[ 0.7272502  -0.32167214]],0,[[-4.873118   5.2523146]],0,0,[0.00004005 0.99995995]
[[ 0.9060659  -0.18594646]],1,[[-4.9663687  5.756595 ]],0,0,[0.00002203 0.99997797]
[[0.9276725  0.02545353]],1,[[-4.1049438  5.2333117]],0,0,[0.00008799 0.99991201]
[[0.9123762  0.26988283]],1,[[-2.9511003  4.4230833]],0,0,[0.00062685 0.99937315]
[[ 0.76261336 -0.38666147]],0,[[-5.3025346  5.6271663]],0,0,[0.00001792 0.99998208]
[[ 0.8890084  -0.19336732]],1,[[-4.9327416  5.691935 ]],0,0,[0.00002431 0.99997569]
[[ 0.8158252  -0.39639837]],0,[[-5.5546155  5.927407 ]],0,0,[0.00001031 0.99998969]
[[ 0.79045165 -0.34606633]],0,[[-5.2299385  5.647356 ]],0,0,[0.00001888 0.99998112]
[[ 0.80878633 -0.35873002]],0,[[-5.3584557  5.778696 ]],0,0,[0.00001456 0.99998544]
[[ 0.81071424 -0.35889652]],0,[[-5.366755   5.7890162]],0,0,[0.00001429 0.99998571]
[[ 0.8129359 -0.3596121]],0,[[-5.3786626  5.8024774]],0,0,[0.00001393 0.99998607]
[[ 0.8140819 -0.3599673]],0,[[-5.3847427  5.8093796]],0,1,[0.00001375 0.99998625]
[[0.37828708 0.03854631]],1,[[-1.8936396  2.3954358]],1,0,[0.01353198 0.98646802]
[[0.5871993  0.13628563]],1,[[-2.2748225  3.1668396]],0,0,[0.00431359 0.99568641]
[[0.6049225 0.3037602]],1,[[-1.5947621  2.7553728]],0,0,[0.01274065 0.98725935]
[[0.32383516 0.5073382 ]],1,[[0.41773146 0.71355623]],0,0,[0.42657847 0.57342153]
[[-0.31492218  0.66723937]],1,[[ 3.6362484 -3.0194285]],0,0,[0.99871496 0.00128504]
[[-0.7200773  0.7234005]],1,[[ 5.475147  -5.2516055]],0,0,[0.99997805 0.00002195]
[[-0.8613645  0.7431695]],1,[[ 6.1172385 -6.030571 ]],0,0,[0.9999947 0.0000053]
[[-0.8923803  0.6631798]],0,[[ 5.8807893 -5.948922 ]],0,0,[0.99999272 0.00000728]
[[-0.9111735  0.6112773]],0,[[ 5.7221465 -5.8891587]],0,0,[0.99999094 0.00000906]
[[-0.9165516  0.5650215]],0,[[ 5.5362096 -5.7779737]],0,0,[0.9999878 0.0000122]
[[-0.9701897  0.6077567]],1,[[ 5.9376397 -6.179248 ]],0,0,[0.99999453 0.00000547]
[[-0.91852295  0.5377103 ]],0,[[ 5.421707  -5.7061925]],0,0,[0.9999853 0.0000147]
[[-0.9151927   0.49460086]],0,[[ 5.2157283 -5.560072 ]],0,0,[0.9999791 0.0000209]
[[-0.97555226  0.53654265]],1,[[ 5.6399446 -5.9932094]],0,0,[0.99999113 0.00000887]
[[-0.9138961   0.46853653]],0,[[ 5.0940003 -5.4753785]],0,1,[0.99997431 0.00002569]
[[0.37828708 0.03854631]],1,[[-1.8936396  2.3954358]],1,0,[0.01353198 0.98646802]
[[0.5871993  0.13628563]],1,[[-2.2748225  3.1668396]],0,0,[0.00431359 0.99568641]
[[ 0.53141654 -0.2775536 ]],0,[[-3.9083178  4.1225305]],0,0,[0.00032517 0.99967483]
[[ 0.80341053 -0.16501927]],1,[[-4.470468   5.1709566]],0,0,[0.00006498 0.99993502]
[[0.87895817 0.01280062]],1,[[-3.9706876  5.0230613]],0,0,[0.00012417 0.99987583]
[[0.8785318  0.24008842]],1,[[-2.9518251  4.3399386]],0,0,[0.00068066 0.99931934]
[[0.71681094 0.497369  ]],1,[[-1.166719  2.7453  ]],0,0,[0.01960792 0.98039208]
[[-0.00868158  0.71852064]],1,[[ 2.6657782 -1.6130321]],0,0,[0.98633031 0.01366969]
[[-0.5919945  0.4155043]],0,[[ 3.5953252 -3.676681 ]],0,0,[0.99930577 0.00069423]
[[-0.7370032   0.43174487]],1,[[ 4.2362084 -4.464033 ]],0,0,[0.99983348 0.00016652]
[[-0.8162222   0.44560027]],1,[[ 4.608628  -4.9090967]],0,0,[0.99992647 0.00007353]
[[-0.8648387   0.45797276]],1,[[ 4.8544974 -5.1938243]],0,0,[0.99995674 0.00004326]
[[-0.8949513   0.46962517]],1,[[ 5.0246396 -5.3821325]],0,0,[0.99996977 0.00003023]
[[-0.8719105  0.3984262]],0,[[ 4.6157165 -5.0514483]],0,0,[0.99993667 0.00006333]
[[-0.9345986   0.43478343]],1,[[ 5.0240645 -5.4797163]],0,1,[0.99997257 0.00002743]
[[0.37828708 0.03854631]],1,[[-1.8936396  2.3954358]],1,0,[0.01353198 0.98646802]
[[ 0.46079347 -0.2005906 ]],0,[[-3.2871528  3.5321863]],0,0,[0.00109125 0.99890875]
[[ 0.63339484 -0.2709119 ]],0,[[-4.278186  4.622124]],0,0,[0.00013633 0.99986367]
[[ 0.86049944 -0.15992564]],1,[[-4.671369   5.4465156]],0,0,[0.00004035 0.99995965]
[[0.9028166 0.0377798]],1,[[-3.9523838  5.069762 ]],0,0,[0.00012069 0.99987931]
[[ 0.82882416 -0.42007   ]],0,[[-5.711489  6.064545]],0,0,[0.00000769 0.99999231]
